#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
7.0%	35000	-48234.406674091006	18785.663638408994	298.77540648702563	0.955808202767729	48.7	27:30
7.2%	36000	-50738.788021747256	16340.868228252744	299.0410405368626	0.955808202767729	48.6	27:29
7.4%	37000	-50462.140072528506	16733.969302471494	299.56018845175333	0.955808202767729	48.5	27:29
7.6%	38000	-50996.822201434756	16491.052798565244	300.8608793164727	0.955808202767729	48.4	27:28
7.8%	39000	-49584.493099872256	17408.772525127744	298.6559112169337	0.955808202767729	48.3	27:28
8.0%	40000	-50521.175717059756	16639.628970440244	299.40280019015455	0.955808202767729	48.2	27:27
8.2%	41000	-51263.255795184756	16256.423892315244	301.0026645815685	0.955808202767729	48.2	27:27
8.4%	42000	-50532.275326434756	16441.201236065244	298.56769159608183	0.955808202767729	48.1	27:26
8.6%	43000	-50700.457943622256	17050.338931377744	302.0329847725125	0.955808202767729	48	27:25
8.8%	44000	-49875.148373309756	16651.945376690244	296.57771746398015	0.955808202767729	47.9	27:24
9.0%	45000	-50547.915463153506	16283.092349346494	297.9325660509358	0.955808202767729	47.9	27:22
9.2%	46000	-51264.220638934756	15771.060611065244	298.8432168312019	0.955808202767729	47.8	27:20
9.4%	47000	-49946.672787372256	17274.342837627744	299.6712204893671	0.955808202767729	47.7	27:19
9.6%	48000	-48980.207943622256	18177.612368877744	299.3894958493865	0.955808202767729	47.7	27:18
9.8%	49000	-50338.188412372256	17096.452212627744	300.6235605259142	0.955808202767729	47.6	27:16
10.0%	50000	-51392.201107684756	16031.111392315244	300.57305975598314	0.955808202767729	47.6	27:14
10.2%	51000	-51480.748470966006	16616.407779033994	303.577054520182	0.955808202767729	47.5	27:13
10.4%	52000	-50816.752865497256	15560.497134502744	295.90971417620324	0.955808202767729	47.5	27:10
10.6%	53000	-51768.109310809756	15465.390689190244	299.72687582064276	0.955808202767729	47.4	27:08
10.8%	54000	-51176.493099872256	16241.170962627744	300.547879027252	0.955808202767729	47.4	27:07
11.0%	55000	-51744.927670184756	15057.697329815244	297.8060355011708	0.955808202767729	47.3	27:05
11.2%	56000	-52124.139095966006	15711.282779033994	302.4102429379557	0.955808202767729	47.3	27:03
11.4%	57000	-51256.565365497256	16060.747134502744	300.1005118618978	0.955808202767729	47.2	27:02
11.6%	58000	-51159.083920184756	15837.673892315244	298.6714793853193	0.955808202767729	47.2	26:59
11.8%	59000	-51065.110775653506	15521.576724346494	296.84338634193443	0.955808202767729	47.1	26:58
12.0%	60000	-51425.703060809756	15371.656314190244	297.78256135018216	0.955808202767729	47	26:56
12.2%	61000	-50178.448177997256	16504.926822002744	297.27441912032475	0.955808202767729	47	26:54
12.4%	62000	-49794.133724872256	16334.163150127744	294.7998813937059	0.955808202767729	46.9	26:52
12.6%	63000	-50857.377865497256	15924.090884502744	297.71172095981	0.955808202767729	46.9	26:50
12.8%	64000	-49781.031185809756	17113.648501690244	298.2164152060652	0.955808202767729	46.9	26:47
13.0%	65000	-50050.757748309756	17058.812564190244	299.17439739759766	0.955808202767729	46.8	26:44
13.2%	66000	-49603.762631122256	17488.963931377744	299.09930797692783	0.955808202767729	46.8	26:42
13.4%	67000	-48899.252865497256	17472.169009502744	295.8837324007767	0.955808202767729	46.7	26:40
13.6%	68000	-49768.270443622256	17177.635806377744	298.44478317050493	0.955808202767729	46.7	26:38
13.8%	69000	-49820.625912372256	17098.592837627744	298.3258103221709	0.955808202767729	46.7	26:36
14.0%	70000	-50083.852963153506	17081.553286846494	299.42331395118174	0.955808202767729	46.6	26:33
14.2%	71000	-49333.214779559756	17984.496157940244	300.10228809587466	0.955808202767729	46.6	26:30
14.4%	72000	-47973.597592059756	18685.847720440244	297.1677405973602	0.955808202767729	46.6	26:28
14.6%	73000	-48773.040463153506	18143.365786846494	298.31327219998116	0.955808202767729	46.5	26:25
14.8%	74000	-49200.095638934756	17193.232486065244	295.98139044138804	0.955808202767729	46.5	26:23
15.0%	75000	-49969.490170184756	17327.478579815244	300.00981944472517	0.955808202767729	46.4	26:21
15.2%	76000	-48861.523373309756	17772.867251690244	297.0560468255197	0.955808202767729	46.4	26:19
15.4%	77000	-49437.747982684756	17471.595767315244	298.281787582038	0.955808202767729	46.3	26:17
15.6%	78000	-48858.049740497256	17934.754947002744	297.7622565578582	0.955808202767729	46.3	26:16
15.8%	79000	-47848.261166278506	18885.387271221494	297.4985380544668	0.955808202767729	46.2	26:15
16.0%	80000	-47058.725521747256	19647.266665752744	297.3752465196008	0.955808202767729	46.1	26:14
16.2%	81000	-47499.514095966006	19341.032779033994	297.9750911820295	0.955808202767729	46	26:13
16.4%	82000	-48266.171810809756	18251.234439190244	296.53453059865984	0.955808202767729	45.9	26:12
16.6%	83000	-47704.404232684756	20224.158267315244	302.82546375114	0.955808202767729	45.8	26:11
16.8%	84000	-47649.778256122256	19800.784243877744	300.6945402287551	0.955808202767729	45.8	26:11
17.0%	85000	-48868.626888934756	18424.154361065244	299.9911515739093	0.955808202767729	45.7	26:09
17.2%	86000	-47057.009213153506	19622.100161846494	297.25540296833697	0.955808202767729	45.6	26:08
17.4%	87000	-47585.148373309756	19294.867251690244	298.1510428300925	0.955808202767729	45.5	26:07
17.6%	88000	-47610.670345966006	18885.626529033994	296.4404250260023	0.955808202767729	45.5	26:06
