#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
29.2%	146000	-52984.011923696846	72066.93338880315	298.88756457216283	0.9750113796718786	15.1	1:07:27
29.4%	147000	-53180.813681509346	72155.90506849065	299.5705992068898	0.9750113796718786	15.1	1:07:18
29.6%	148000	-54951.473837759346	70416.71366224065	299.6458134967468	0.9750113796718786	15.1	1:07:10
29.8%	149000	-54409.522665884346	71098.78983411565	299.98072995724226	0.9750113796718786	15.1	1:07:02
30.0%	150000	-52821.379111196846	72511.73807630315	299.56199101731085	0.9750113796718786	15.1	1:06:53
30.2%	151000	-51748.793173696846	73387.17557630315	299.0907813339588	0.9750113796718786	15.1	1:06:44
30.4%	152000	-54194.217978384346	71604.75077161565	300.6754351309864	0.9750113796718786	15.1	1:06:35
30.6%	153000	-53325.842001821846	72044.36112317815	299.65063109525306	0.9750113796718786	15	1:06:25
30.8%	154000	-52932.365439321846	72467.02518567815	299.7203929092814	0.9750113796718786	15	1:06:16
31.0%	155000	-53622.057822134346	70874.53592786565	297.5625942729112	0.9750113796718786	15	1:06:06
31.2%	156000	-50962.448447134346	73370.43436536565	297.17130444074786	0.9750113796718786	15	1:05:57
31.4%	157000	-51820.305869009346	72594.53788099065	297.3672014404723	0.9750113796718786	15	1:05:48
31.6%	158000	-52518.008994009346	72825.03788099065	299.58572422545586	0.9750113796718786	15	1:05:38
31.8%	159000	-52109.381064321846	72723.57206067815	298.3665356918548	0.9750113796718786	15	1:05:28
32.0%	160000	-51534.185751821846	73483.82987317815	298.8088584570319	0.9750113796718786	15	1:05:19
32.2%	161000	-52138.998251821846	71384.56424817815	295.23692660331994	0.9750113796718786	15	1:05:09
32.4%	162000	-52483.853720571846	72794.17752942815	299.4303286643362	0.9750113796718786	15	1:05:00
32.6%	163000	-51445.234579946846	73305.70292005315	298.17050798209334	0.9750113796718786	15	1:04:50
32.8%	164000	-53368.292197134346	70844.91874036565	296.88527353408693	0.9750113796718786	15	1:04:40
